RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
15726,4,2019-10-12T04:00:00.000Z,GILDERSLEEVE WOOD ,48370,Unsexed - 1 Year         ,2017,0
15727,4,2020-11-10T05:00:00.000Z,MASON LN ,48371,Unsexed - 1 Year         ,2017,1600
15728,4,2020-12-01T05:00:00.000Z,MASON LN ,48372,Unsexed - 1 Year         ,2017,1600
15729,4,2017-09-18T04:00:00.000Z,BELMONT AVE ,48373,Unsexed - 1 Year         ,2017,800
15730,4,2017-09-18T04:00:00.000Z,BELMONT AVE ,48374,Unsexed - 1 Year         ,2017,800
15731,4,2018-04-29T04:00:00.000Z,PIEDMONT AVE S ,48375,Unsexed - 1 Year         ,2017,100
15732,10,2019-02-10T05:00:00.000Z,STRIBLING AVE ,48376,Sexed - 1 Year           ,2017,1200
15733,4,2019-10-24T04:00:00.000Z,SUNSET RD ,48377,Unsexed - 1 Year         ,2017,2400
15734,4,2020-09-06T04:00:00.000Z,SUNSET RD ,48378,Unsexed - 1 Year         ,2017,2400
15735,4,2020-01-25T05:00:00.000Z,CITY WALK WAY ,48379,Unsexed - 1 Year         ,2017,4000
15736,4,2020-06-27T04:00:00.000Z,PALATINE AVE ,48380,Unsexed - 1 Year         ,2017,300
15737,4,2019-02-19T05:00:00.000Z,ANTOINETTE AVE ,48381,Unsexed - 1 Year         ,2017,1500
15738,4,2021-04-19T04:00:00.000Z,ANTOINETTE AVE ,48382,Unsexed - 1 Year         ,2017,1500
15739,4,2019-09-15T04:00:00.000Z,WESTWOOD RD ,48383,Unsexed - 1 Year         ,2017,1600
15740,4,2018-06-24T04:00:00.000Z,WERTLAND ST ,48384,Unsexed - 1 Year         ,2017,1100
15741,4,2017-07-29T04:00:00.000Z,EARLY ST ,48385,Unsexed - 1 Year         ,2017,1500
15742,10,2021-04-08T04:00:00.000Z,ROCKLAND AVE ,48386,Sexed - 1 Year           ,2017,700
15743,4,2017-08-12T04:00:00.000Z,MONTE VISTA AVE ,48387,Unsexed - 1 Year         ,2017,200
15744,10,2021-09-18T04:00:00.000Z,WESTWOOD CIR ,48388,Sexed - 1 Year           ,2017,100
15745,4,2018-11-06T05:00:00.000Z,HOLMES AVE ,48389,Unsexed - 1 Year         ,2017,1000
15746,4,2019-06-20T04:00:00.000Z,CLEVELAND AVE ,48390,Unsexed - 1 Year         ,2017,100
15747,4,2017-01-20T05:00:00.000Z,DANBURY CT ,48391,Unsexed - 1 Year         ,2017,100
15748,4,2020-02-04T05:00:00.000Z,NORTHWOOD AVE ,48392,Unsexed - 1 Year         ,2017,700
15749,4,2018-02-09T05:00:00.000Z,LOCUST AVE ,48393,Unsexed - 1 Year         ,2017,1100
15750,4,2021-10-15T04:00:00.000Z,LEXINGTON AVE ,48394,Unsexed - 1 Year         ,2017,600
15751,4,2020-05-07T04:00:00.000Z,THOMAS DR ,48395,Unsexed - 1 Year         ,2017,100
15752,4,2016-08-18T04:00:00.000Z,OXFORD RD ,48396,Unsexed - 1 Year         ,2017,1400
15753,4,2017-05-28T04:00:00.000Z,CABELL AVE ,48397,Unsexed - 1 Year         ,2017,800
15754,4,2021-01-27T05:00:00.000Z,MCELROY DR ,48398,Unsexed - 1 Year         ,2017,2700
15755,4,2017-09-30T04:00:00.000Z,ARLINGTON BLVD ,48399,Unsexed - 1 Year         ,2017,2100
15756,4,2019-08-17T04:00:00.000Z,MORGAN CT ,48400,Unsexed - 1 Year         ,2017,100
15757,4,2020-11-12T05:00:00.000Z,MERIDIAN ST ,48401,Unsexed - 1 Year         ,2017,1600
15758,4,2021-01-04T05:00:00.000Z,YORKTOWN DR ,48402,Unsexed - 1 Year         ,2017,1700
15759,4,2021-01-26T05:00:00.000Z,STRIBLING AVE ,48403,Unsexed - 1 Year         ,2017,200
15760,4,2020-03-15T04:00:00.000Z,CHARLTON AVE ,48404,Unsexed - 1 Year         ,2017,900
15761,4,2020-11-22T05:00:00.000Z,LEWIS MOUNTAIN RD ,48405,Unsexed - 1 Year         ,2017,2000
15762,4,2018-08-31T04:00:00.000Z,WESTWOOD RD ,48406,Unsexed - 1 Year         ,2017,1400
15763,4,2022-05-27T04:00:00.000Z,ROCKLAND AVE ,48407,Unsexed - 1 Year         ,2017,900
15764,4,2017-10-15T04:00:00.000Z,7TH ST SW ,48409,Unsexed - 1 Year         ,2017,300
15765,4,2018-08-27T04:00:00.000Z,ARLINGTON BLVD ,48410,Unsexed - 1 Year         ,2017,2100
15766,4,2020-09-18T04:00:00.000Z,ROCK CREEK RD ,48411,Unsexed - 1 Year         ,2017,700
15767,4,2019-01-06T05:00:00.000Z,NORWICH ST ,48412,Unsexed - 1 Year         ,2017,100
15768,4,2020-03-10T04:00:00.000Z,HIGHLAND AVE ,48413,Unsexed - 1 Year         ,2017,700
15769,4,2020-03-10T04:00:00.000Z,HIGHLAND AVE ,48414,Unsexed - 1 Year         ,2017,700
15770,4,2021-07-09T04:00:00.000Z,CHERRY AVE ,48415,Unsexed - 1 Year         ,2018,1400
15771,4,2020-04-11T04:00:00.000Z,CHERRY AVE ,48416,Unsexed - 1 Year         ,2018,1400
15772,4,2019-08-31T04:00:00.000Z,GROVE ST ,48417,Unsexed - 1 Year         ,2018,1100
15773,10,2020-04-25T04:00:00.000Z,7 1/2 ST NW ,48483,Lifetime dog tag,2019,500
15774,12,2019-01-18T05:00:00.000Z,DAIRY RD ,48500,Unsexed - 3 Year         ,2019,1400
15775,12,2019-03-04T05:00:00.000Z,BEECHWOOD DR ,48501,Unsexed - 3 Year         ,2019,600
15776,4,2016-11-25T05:00:00.000Z,AZALEA DR ,48501,Unsexed - 1 Year         ,2014,200
15777,12,2019-03-07T05:00:00.000Z,HOLMES AVE ,48503,Unsexed - 3 Year         ,2019,1000
15778,12,2019-12-08T05:00:00.000Z,RUGBY RD ,48504,Unsexed - 3 Year         ,2019,800
15779,12,2019-03-16T04:00:00.000Z,MONTICELLO AVE ,48505,Unsexed - 3 Year         ,2019,600
15780,12,2019-03-16T04:00:00.000Z,MONTICELLO AVE ,48506,Unsexed - 3 Year         ,2019,600
15781,12,2019-03-16T04:00:00.000Z,MONTICELLO AVE ,48507,Unsexed - 3 Year         ,2019,600
15782,12,2021-05-11T04:00:00.000Z,SMITH ST ,48508,Unsexed - 3 Year         ,2019,1000
15783,12,2019-07-15T04:00:00.000Z,GOODMAN ST ,48509,Unsexed - 3 Year         ,2019,100
15784,12,2019-08-09T04:00:00.000Z,MALCOLM CRES ,48510,Unsexed - 3 Year         ,2019,600
15785,12,2019-07-22T04:00:00.000Z,NORTHWOOD CIR ,48511,Unsexed - 3 Year         ,2019,100
15786,12,2019-03-09T05:00:00.000Z,CHESTNUT ST ,48512,Unsexed - 3 Year         ,2019,300
15787,12,2019-08-17T04:00:00.000Z,CAMBRIDGE CIR ,48513,Unsexed - 3 Year         ,2019,1600
15788,12,2019-03-08T05:00:00.000Z,HARRIS RD ,48514,Unsexed - 3 Year         ,2019,100
15789,12,2021-09-17T04:00:00.000Z,MEADOWBROOK HEIGHTS RD ,48515,Unsexed - 3 Year         ,2019,1800
15790,12,2019-04-09T04:00:00.000Z,AGNESE ST ,48516,Unsexed - 3 Year         ,2019,1200
15791,12,2020-09-20T04:00:00.000Z,MEADOWBROOK HEIGHTS RD ,48517,Unsexed - 3 Year         ,2019,1800
15792,12,2019-04-20T04:00:00.000Z,RAYON ST ,48518,Unsexed - 3 Year         ,2019,1000
15793,1,2022-03-10T05:00:00.000Z,HUNTLEY AVE ,48519,Replacement              ,2019,200
15794,12,2019-12-14T05:00:00.000Z,E MARKET ST ,48520,Unsexed - 3 Year         ,2019,300
15795,12,2019-08-25T04:00:00.000Z,GREENBRIER DR ,48521,Unsexed - 3 Year         ,2019,2300
15796,12,2021-06-04T04:00:00.000Z,LESTER DR ,48522,Unsexed - 3 Year         ,2019,1400
15797,30,2019-02-08T05:00:00.000Z,BANBURY ST ,48523,Sexed - 3 Year           ,2019,2200
15798,12,2019-08-03T04:00:00.000Z,E MARKET ST ,48524,Unsexed - 3 Year         ,2019,1300
15799,12,2019-03-08T05:00:00.000Z,GREENBRIER TER ,48525,Unsexed - 3 Year         ,2019,100
15800,12,2019-06-27T04:00:00.000Z,WATSON AVE ,48526,Unsexed - 3 Year         ,2019,600
15801,12,2019-09-19T04:00:00.000Z,ESSEX RD ,48527,Unsexed - 3 Year         ,2019,1700
15802,12,2018-07-06T04:00:00.000Z,RIVERDALE DR ,48528,Unsexed - 3 Year         ,2019,1300
15803,12,2018-06-25T04:00:00.000Z,MONTICELLO AVE ,48529,Unsexed - 3 Year         ,2019,100
15804,12,2019-05-31T04:00:00.000Z,AGNESE ST ,48530,Unsexed - 3 Year         ,2019,1200
15805,12,2019-10-20T04:00:00.000Z,ROCK CREEK RD ,48531,Unsexed - 3 Year         ,2019,800
15806,12,2022-02-07T05:00:00.000Z,HIGHLAND AVE ,48532,Unsexed - 3 Year         ,2019,2300
15807,12,2019-10-06T04:00:00.000Z,OXFORD RD ,48533,Unsexed - 3 Year         ,2019,1400
15808,12,2018-06-08T04:00:00.000Z,WATSON AVE ,48534,Unsexed - 3 Year         ,2019,600
15809,12,2021-01-15T05:00:00.000Z,RICKY RD ,48535,Unsexed - 3 Year         ,2019,1600
15810,12,2022-07-07T04:00:00.000Z,CHERRY AVE ,48536,Unsexed - 3 Year         ,2019,1100
15811,30,2022-07-07T04:00:00.000Z,CHERRY AVE ,48537,Sexed - 3 Year           ,2019,1100
15812,12,2022-07-07T04:00:00.000Z,CHERRY AVE ,48538,Unsexed - 3 Year         ,2019,1100
15813,12,2019-11-12T05:00:00.000Z,WATSON AVE ,48539,Unsexed - 3 Year         ,2019,600
15814,12,2019-09-23T04:00:00.000Z,LOCUST LN ,48540,Unsexed - 3 Year         ,2019,1000
15815,12,2019-06-29T04:00:00.000Z,AZALEA DR ,48541,Unsexed - 3 Year         ,2019,300
15816,12,2019-12-07T05:00:00.000Z,LEXINGTON AVE ,48542,Unsexed - 3 Year         ,2019,700
15817,12,2019-11-14T05:00:00.000Z,RAYMOND RD ,48543,Unsexed - 3 Year         ,2019,900
15818,12,2019-07-19T04:00:00.000Z,THOMSON RD ,48544,Unsexed - 3 Year         ,2019,1900
15819,12,2019-01-08T05:00:00.000Z,AVON ST ,48545,Unsexed - 3 Year         ,2019,500
15820,12,2019-03-18T04:00:00.000Z,WINSTON RD ,48546,Unsexed - 3 Year         ,2019,1800
15821,12,2019-12-17T05:00:00.000Z,EVERGREEN AVE ,48547,Unsexed - 3 Year         ,2019,600
15822,12,2018-01-19T05:00:00.000Z,ELIZABETH AVE ,48548,Unsexed - 3 Year         ,2019,600
15823,12,2021-04-30T04:00:00.000Z,MIDLAND ST ,48549,Unsexed - 3 Year         ,2019,1300
15824,12,2019-04-30T04:00:00.000Z,RIVES ST ,48550,Unsexed - 3 Year         ,2019,900
15825,12,2018-10-24T04:00:00.000Z,LITTLE HIGH ST ,48551,Unsexed - 3 Year         ,2019,1200
15826,12,2019-04-23T04:00:00.000Z,LITTLE HIGH ST ,48552,Unsexed - 3 Year         ,2019,1200
15827,12,2019-12-15T05:00:00.000Z,MELBOURNE PARK CIR ,48553,Unsexed - 3 Year         ,2019,1000
15828,12,2019-08-08T04:00:00.000Z,COTTAGE LN ,48554,Unsexed - 3 Year         ,2019,900
15829,12,2019-06-27T04:00:00.000Z,FOXBROOK LN ,48555,Unsexed - 3 Year         ,2019,1400
15830,12,2019-02-16T05:00:00.000Z,KERRY LN ,48556,Unsexed - 3 Year         ,2019,100
15831,12,2019-07-06T04:00:00.000Z,BROOKWOOD DR ,48557,Unsexed - 3 Year         ,2019,100
15832,12,2018-04-13T04:00:00.000Z,BELMONT AVE ,48558,Unsexed - 3 Year         ,2019,800
15833,30,2021-10-18T04:00:00.000Z,CHERRY AVE ,48559,Sexed - 3 Year           ,2019,900
15834,12,2021-07-06T04:00:00.000Z,CHERRY AVE ,48560,Unsexed - 3 Year         ,2019,900
15835,12,2019-11-04T05:00:00.000Z,RAINIER RD ,48561,Unsexed - 3 Year         ,2019,800
15836,12,2019-10-02T04:00:00.000Z,RAINIER RD ,48562,Unsexed - 3 Year         ,2019,800
15837,12,2019-09-23T04:00:00.000Z,PARKER PL ,48563,Unsexed - 3 Year         ,2019,1100
15838,12,2019-06-30T04:00:00.000Z,DAIRY RD ,48564,Unsexed - 3 Year         ,2019,1500
15839,12,2019-12-14T05:00:00.000Z,WINE ST ,48565,Unsexed - 3 Year         ,2019,200
15840,12,2019-11-14T05:00:00.000Z,CHERRY AVE ,48566,Unsexed - 3 Year         ,2019,1700
15841,12,2019-12-17T05:00:00.000Z,THOMSON RD ,48567,Unsexed - 3 Year         ,2019,1900
15842,12,2018-02-24T05:00:00.000Z,WAYNE AVE ,48568,Unsexed - 3 Year         ,2019,2300
15843,12,2019-01-28T05:00:00.000Z,WATSON AVE ,48569,Unsexed - 3 Year         ,2019,800
15844,12,2018-08-23T04:00:00.000Z,MCELROY DR ,48570,Unsexed - 3 Year         ,2019,2700
15845,12,2018-03-24T04:00:00.000Z,GLENN CT ,48571,Unsexed - 3 Year         ,2019,2300
15846,12,2019-05-10T04:00:00.000Z,LYONS AVE ,48572,Unsexed - 3 Year         ,2019,700
15847,12,2019-05-10T04:00:00.000Z,LYONS AVE ,48573,Unsexed - 3 Year         ,2019,700
15848,12,2018-11-19T05:00:00.000Z,PAGE ST ,48574,Unsexed - 3 Year         ,2019,1000
15849,12,2019-12-12T05:00:00.000Z,PAGE ST ,48575,Unsexed - 3 Year         ,2019,1000
15850,12,2021-02-15T05:00:00.000Z,BIRDWOOD CT ,48576,Unsexed - 3 Year         ,2019,100
15851,12,2019-11-04T05:00:00.000Z,LOCUST AVE ,48577,Unsexed - 3 Year         ,2019,800
15852,12,2019-10-14T04:00:00.000Z,MONTICELLO AVE ,48578,Unsexed - 3 Year         ,2019,600
15853,12,2019-11-15T05:00:00.000Z,RUTLEDGE AVE ,48579,Unsexed - 3 Year         ,2019,1400
15854,12,2019-07-26T04:00:00.000Z,RUTLEDGE AVE ,48580,Unsexed - 3 Year         ,2019,1400
15855,12,2017-07-22T04:00:00.000Z,5TH ST SW ,48581,Unsexed - 3 Year         ,2019,300
15856,12,2019-04-01T04:00:00.000Z,5TH ST SW ,48582,Unsexed - 3 Year         ,2019,300
15857,12,2021-07-31T04:00:00.000Z,RUGBY RD ,48583,Unsexed - 3 Year         ,2019,1100
15858,12,2019-07-05T04:00:00.000Z,MONTE VISTA AVE ,48584,Unsexed - 3 Year         ,2019,100
15859,12,2019-07-05T04:00:00.000Z,MONTE VISTA AVE ,48585,Unsexed - 3 Year         ,2019,100
15860,12,2021-10-11T04:00:00.000Z,TRIPPER CT ,48586,Unsexed - 3 Year         ,2019,100
15861,12,2019-02-01T05:00:00.000Z,VILLAGE RD ,48587,Unsexed - 3 Year         ,2019,800
15862,12,2019-10-08T04:00:00.000Z,WELK PL ,48588,Unsexed - 3 Year         ,2019,1000
15863,12,2019-05-27T04:00:00.000Z,PROSPECT AVE ,48589,Unsexed - 3 Year         ,2019,700
15864,12,2019-11-15T05:00:00.000Z,BLUE RIDGE RD ,48590,Unsexed - 3 Year         ,2019,1900
15865,12,2019-08-31T04:00:00.000Z,GROVE AVE ,48591,Unsexed - 3 Year         ,2019,1100
15866,12,2018-06-10T04:00:00.000Z,DENICE LN ,48592,Unsexed - 3 Year         ,2019,100
15867,12,2020-03-10T04:00:00.000Z,NORTHWOOD AVE ,48593,Unsexed - 3 Year         ,2019,600
15868,12,2019-03-11T04:00:00.000Z,ANDERSON ST ,48594,Unsexed - 3 Year         ,2019,800
15869,12,2019-12-04T05:00:00.000Z,ST CHARLES AVE ,48595,Unsexed - 3 Year         ,2019,1000
15870,12,2019-06-30T04:00:00.000Z,HIGHLAND AVE ,48596,Unsexed - 3 Year         ,2019,2300
15871,12,2018-11-30T05:00:00.000Z,LEXINGTON AVE ,48597,Unsexed - 3 Year         ,2019,700
15872,12,2019-03-31T04:00:00.000Z,RIVER CT ,48598,Unsexed - 3 Year         ,2019,1100
15873,12,2019-07-28T04:00:00.000Z,DRUID AVE ,48599,Unsexed - 3 Year         ,2019,1000
15874,12,2019-12-20T05:00:00.000Z,MULBERRY AVE ,48600,Unsexed - 3 Year         ,2019,1600
15875,12,2019-09-15T04:00:00.000Z,BOLLING AVE ,48601,Unsexed - 3 Year         ,2017,800
15876,12,2019-08-03T04:00:00.000Z,LOCUST AVE ,48602,Unsexed - 3 Year         ,2017,900
15877,12,2019-10-05T04:00:00.000Z,CHERRY AVE ,48603,Unsexed - 3 Year         ,2019,1600
15878,12,2019-04-22T04:00:00.000Z,TRAILRIDGE RD ,48604,Unsexed - 3 Year         ,2019,1500
15879,12,2019-01-25T05:00:00.000Z,NORTHWOOD AVE ,48605,Unsexed - 3 Year         ,2019,700
15880,12,2018-02-06T05:00:00.000Z,WELLFORD ST ,48606,Unsexed - 3 Year         ,2019,1400
15881,12,2019-03-31T04:00:00.000Z,OAK ST ,48607,Unsexed - 3 Year         ,2019,400
15882,12,2019-10-08T04:00:00.000Z,LEVY AVE ,48608,Unsexed - 3 Year         ,2019,700
15883,12,2019-12-15T05:00:00.000Z,BUCKINGHAM RD ,48609,Unsexed - 3 Year         ,2019,100
15884,12,2019-06-20T04:00:00.000Z,BUCKINGHAM RD ,48610,Unsexed - 3 Year         ,2019,100
15885,12,2019-02-23T05:00:00.000Z,YORKTOWN DR ,48611,Unsexed - 3 Year         ,2019,1700
15886,12,2019-05-13T04:00:00.000Z,GREENBRIER DR ,48612,Unsexed - 3 Year         ,2019,2000
15887,12,2019-10-01T04:00:00.000Z,MOBILE LN ,48613,Unsexed - 3 Year         ,2019,300
15888,12,2019-12-12T05:00:00.000Z,GARRETT ST ,48614,Unsexed - 3 Year         ,2019,200
15889,12,2019-12-12T05:00:00.000Z,GARRETT ST ,48615,Unsexed - 3 Year         ,2019,200
15890,12,2019-04-06T04:00:00.000Z,TWYMAN RD ,48616,Unsexed - 3 Year         ,2019,2100
15891,12,2019-03-22T04:00:00.000Z,ST CLAIR AVE ,48617,Unsexed - 3 Year         ,2019,800
15892,12,2019-05-09T04:00:00.000Z,ROBINSON WOODS ,48618,Unsexed - 3 Year         ,2019,100
15893,12,2021-04-09T04:00:00.000Z,ROBINSON WOODS ,48619,Unsexed - 3 Year         ,2019,100
15894,12,2019-08-15T04:00:00.000Z,DRUID AVE ,48620,Unsexed - 3 Year         ,2019,500
15895,12,2019-09-05T04:00:00.000Z,ELLIOTT AVE ,48621,Unsexed - 3 Year         ,2019,600
15896,12,2019-02-16T05:00:00.000Z,WOODLAND DR ,48622,Unsexed - 3 Year         ,2019,2500
15897,12,2019-11-02T04:00:00.000Z,GROVE AVE ,48623,Unsexed - 3 Year         ,2019,700
15898,12,2019-06-03T04:00:00.000Z,GROVE AVE ,48624,Unsexed - 3 Year         ,2019,700
15899,12,2019-08-22T04:00:00.000Z,GROVE ST ,48625,Unsexed - 3 Year         ,2019,1200
15900,12,2019-12-14T05:00:00.000Z,HARDY DR ,48626,Unsexed - 3 Year         ,2019,8100
15901,12,2019-09-23T04:00:00.000Z,PALATINE AVE ,48627,Unsexed - 3 Year         ,2019,700
15902,12,2019-12-19T05:00:00.000Z,ALMERE AVE ,48628,Unsexed - 3 Year         ,2019,100
15903,12,2019-02-18T05:00:00.000Z,JEFFERSON PARK CIR ,48629,Unsexed - 3 Year         ,2019,2600
15904,12,2019-04-04T04:00:00.000Z,SUNSET RD ,48630,Unsexed - 3 Year         ,2019,2400
15905,12,2021-04-06T04:00:00.000Z,MONTICELLO AVE ,48631,Unsexed - 3 Year         ,2019,600
15906,12,2019-09-09T04:00:00.000Z,TODD AVE ,48632,Unsexed - 3 Year         ,2019,200
15907,12,2019-09-28T04:00:00.000Z,HILTON DR ,48633,Unsexed - 3 Year         ,2019,100
15908,12,2019-04-14T04:00:00.000Z,MCELROY DR ,48634,Unsexed - 3 Year         ,2019,2700
15909,12,2019-10-28T04:00:00.000Z,JEFFERSON PARK AVE ,48635,Unsexed - 3 Year         ,2019,2700
15910,12,2019-06-01T04:00:00.000Z,TARLETON DR ,48636,Unsexed - 3 Year         ,2019,2300
15911,12,2021-10-05T04:00:00.000Z,BOLLINGWOOD RD ,48637,Unsexed - 3 Year         ,2019,100
15912,12,2019-02-01T05:00:00.000Z,ALDERMAN RD ,48638,Unsexed - 3 Year         ,2019,300
15913,12,2021-10-05T04:00:00.000Z,RAINIER RD ,48639,Unsexed - 3 Year         ,2019,800
15914,12,2018-05-08T04:00:00.000Z,OLD FARM RD ,48640,Unsexed - 3 Year         ,2019,900
15915,12,2019-06-24T04:00:00.000Z,JEFFERSON PARK AVE ,48641,Unsexed - 3 Year         ,2019,2700
15916,12,2019-06-01T04:00:00.000Z,TARLETON DR ,48642,Unsexed - 3 Year         ,2019,2300
15917,12,2019-08-31T04:00:00.000Z,MASON LN ,48643,Unsexed - 3 Year         ,2019,1600
15918,12,2019-06-14T04:00:00.000Z,4TH ST SE ,48644,Unsexed - 3 Year         ,2019,300
15919,12,2019-12-19T05:00:00.000Z,CUTLER LN ,48644,Unsexed - 3 Year         ,2019,1200
15920,12,2019-12-14T05:00:00.000Z,KING ST ,48645,Unsexed - 3 Year         ,2019,1300
15921,12,2019-02-08T05:00:00.000Z,GREENBRIER TER ,48646,Unsexed - 3 Year         ,2019,100
15922,12,2019-03-30T04:00:00.000Z,MONTICELLO AVE ,48647,Unsexed - 3 Year         ,2019,600
15923,12,2017-11-21T05:00:00.000Z,BELMONT AVE ,48648,Unsexed - 3 Year         ,2019,600
15924,12,2019-06-10T04:00:00.000Z,EARLY ST ,48649,Unsexed - 3 Year         ,2019,1400
15925,12,2018-06-05T04:00:00.000Z,FARM LN ,48650,Unsexed - 3 Year         ,2019,300
15926,12,2019-10-04T04:00:00.000Z,ESSEX RD ,48651,Unsexed - 3 Year         ,2019,1700
15927,30,2019-12-19T05:00:00.000Z,GROVE RD ,48652,Sexed - 3 Year           ,2019,1600
15928,12,2019-04-08T04:00:00.000Z,HINTON AVE ,48653,Unsexed - 3 Year         ,2019,600
15929,12,2019-08-03T04:00:00.000Z,HINTON AVE ,48654,Unsexed - 3 Year         ,2019,600
15930,12,2019-12-08T05:00:00.000Z,6TH ST NW ,48655,Unsexed - 3 Year         ,2019,200
15931,12,2019-04-01T04:00:00.000Z,LYONS AVE ,48656,Unsexed - 3 Year         ,2019,600
15932,12,2019-10-08T04:00:00.000Z,LOCUST AVE ,48657,Unsexed - 3 Year         ,2019,1000
15933,12,2019-03-07T05:00:00.000Z,DRUID AVE ,48658,Unsexed - 3 Year         ,2019,800
15934,12,2019-07-22T04:00:00.000Z,WATERBURY CT ,48659,Unsexed - 3 Year         ,2019,100
15935,12,2019-05-16T04:00:00.000Z,HYDRAULIC RD ,48660,Unsexed - 3 Year         ,2019,2500
15936,12,2018-08-05T04:00:00.000Z,STONEHENGE AVE ,48661,Unsexed - 3 Year         ,2019,600
15937,12,2018-02-20T05:00:00.000Z,DRUID AVE ,48662,Unsexed - 3 Year         ,2019,600
15938,12,2018-08-05T04:00:00.000Z,EDGEWOOD LN ,48663,Unsexed - 3 Year         ,2019,1800
15939,12,2019-09-08T04:00:00.000Z,DRUID AVE ,48664,Unsexed - 3 Year         ,2019,1000
15940,12,2019-01-11T05:00:00.000Z,HARRIS RD ,48665,Unsexed - 3 Year         ,2019,100
15941,12,2019-01-11T05:00:00.000Z,HARRIS RD ,48666,Unsexed - 3 Year         ,2019,100
15942,12,2019-11-17T05:00:00.000Z,CENTER AVE ,48667,Unsexed - 3 Year         ,2019,2300
15943,12,2021-07-16T04:00:00.000Z,GROVE ST ,48668,Unsexed - 3 Year         ,2019,1000
15944,12,2019-03-05T05:00:00.000Z,CHESAPEAKE ST ,48669,Unsexed - 3 Year         ,2019,1900
15945,12,2019-06-02T04:00:00.000Z,AVON ST ,48670,Unsexed - 3 Year         ,2019,1000
15946,12,2018-05-07T04:00:00.000Z,ALTAMONT CIR ,48671,Unsexed - 3 Year         ,2019,100
15947,12,2019-10-10T04:00:00.000Z,WELLFORD ST ,48672,Unsexed - 3 Year         ,2019,1200
15948,12,2018-05-15T04:00:00.000Z,HUNTLEY AVE ,48673,Unsexed - 3 Year         ,2019,200
15949,12,2019-10-07T04:00:00.000Z,LEXINGTON AVE ,48674,Unsexed - 3 Year         ,2019,700
15950,12,2019-12-16T05:00:00.000Z,TARLETON DR ,48675,Unsexed - 3 Year         ,2019,2100
15951,12,2019-02-25T05:00:00.000Z,TARLETON DR ,48676,Unsexed - 3 Year         ,2019,2100
15952,12,2019-03-12T04:00:00.000Z,E JEFFERSON ST ,48677,Unsexed - 3 Year         ,2019,1200
15953,12,2018-09-09T04:00:00.000Z,CARLTON AVE ,48678,Unsexed - 3 Year         ,2019,1500
15954,12,2019-12-13T05:00:00.000Z,CARLTON AVE ,48679,Unsexed - 3 Year         ,2019,1500
15955,12,2019-12-13T05:00:00.000Z,CARLTON AVE ,48680,Unsexed - 3 Year         ,2019,1500
15956,12,2019-06-28T04:00:00.000Z,HYDRAULIC RD ,48681,Unsexed - 3 Year         ,2019,2600
15957,12,2019-10-20T04:00:00.000Z,LONGWOOD DR ,48682,Unsexed - 3 Year         ,2019,1000
15958,12,2020-08-26T04:00:00.000Z,RIVER RD ,48683,Unsexed - 3 Year         ,2019,1400
15959,12,2019-01-08T05:00:00.000Z,MELBOURNE PARK CIR ,48684,Unsexed - 3 Year         ,2019,100
15960,30,2019-01-08T05:00:00.000Z,MELBOURNE PARK CIR ,48685,Sexed - 3 Year           ,2019,100
15961,12,2019-04-07T04:00:00.000Z,ROBERTSON AVE ,48686,Unsexed - 3 Year         ,2019,200
15962,12,2018-02-08T05:00:00.000Z,BRANDYWINE DR ,48687,Unsexed - 3 Year         ,2019,2200
15963,12,2018-06-25T04:00:00.000Z,HOLMES AVE ,48688,Unsexed - 3 Year         ,2019,1200
15964,12,2019-02-17T05:00:00.000Z,LOCUST LN ,48689,Unsexed - 3 Year         ,2019,900
15965,12,2019-09-22T04:00:00.000Z,LONGWOOD DR ,48690,Unsexed - 3 Year         ,2019,100
15966,12,2019-05-06T04:00:00.000Z,ROBINSON WOODS ,48691,Unsexed - 3 Year         ,2019,100
15967,12,2018-12-16T05:00:00.000Z,BOLLING AVE ,48692,Unsexed - 3 Year         ,2019,800
15968,12,2019-05-05T04:00:00.000Z,APPLE TREE RD ,48693,Unsexed - 3 Year         ,2019,100
15969,12,2019-05-05T04:00:00.000Z,APPLE TREE RD ,48694,Unsexed - 3 Year         ,2019,100
15970,12,2018-02-05T05:00:00.000Z,MOBILE LN ,48695,Unsexed - 3 Year         ,2019,0
15971,12,2019-09-03T04:00:00.000Z,UNASSIGNED ,48696,Unsexed - 3 Year         ,2019,1200
15972,12,2018-12-20T05:00:00.000Z,ORANGEDALE AVE ,48697,Unsexed - 3 Year         ,2019,700
15973,12,2019-05-03T04:00:00.000Z,ROSSER LN ,48698,Unsexed - 3 Year         ,2019,900
15974,12,2019-07-15T04:00:00.000Z,UNASSIGNED ,48699,Unsexed - 3 Year         ,2019,0
15975,12,2019-11-28T05:00:00.000Z,14TH ST NW ,48700,Unsexed - 3 Year         ,2019,100
15976,12,2019-03-21T04:00:00.000Z,PARK PLZ ,48701,Unsexed - 3 Year         ,2019,500
15977,12,2021-07-07T04:00:00.000Z,11TH ST NW ,48702,Unsexed - 3 Year         ,2019,600
15978,30,2022-06-23T04:00:00.000Z,RAINIER RD ,48703,Sexed - 3 Year           ,2019,700
15979,12,2019-03-05T05:00:00.000Z,EVERGREEN AVE ,48704,Unsexed - 3 Year         ,2019,600
